9Q0JfdP36kI_23_28.avi,A person is cutting fat from a piece of meat
5OuYhq6Zl0g_0_10.avi,Girls are dancing
m1NR0uNNs5Y_273_280.avi,A woman is slicing a pepper
ao-9B8IV9_E_72_77.avi,A woman is riding a horse
2YhDTpzxd3c_223_232.avi,A man is running to get <UNK> of a moving vehicle
xxHx6s_DbUo_36_40.avi,A man is doing push ups
u_6tre9_99Q_13_25.avi,Elephants are taking a dust bath
4yf2WP6K1gQ_28_32.avi,A woman is taking a bath
RX6NSOuCCAE_13_27.avi,A man is throwing knives at a tree
emblM4a76jg_5_15.avi,A boy is playing the piano
UgUFP5baQ9Y_0_7.avi,Three women are dancing
ge7OOILJA6U_20_25.avi,Three men are playing guitars
w28TljSqtW8_64_75.avi,A man is slicing an onion
8yoUaH6wGLs_22_30.avi,A motorcyclist is hit by a car
L8h2DazQZJY_0_10.avi,A woman is riding a horse
YwmUgVrUJ4I_0_15.avi,A woman is exercising
-wa0umYJVGg_139_157.avi,A woman is cutting an onion
oRBgVOiZVsc_16_22.avi,A woman is singing and playing the guitar
39Ce7I6nXIw_96_104.avi,A man is walking with a horse
Je3V7U5Ctj4_488_495.avi,A man is peeling an onion
D2FbgK_kkE8_121_151.avi,A woman is peeling a pineapple
1kYWws89W3Y_0_5.avi,A cat is climbing up a wall
0lh_UWF9ZP4_103_110.avi,A woman is cooking an egg
BtQEY2SL4g4_11_16.avi,A cat jumps off a pole
kEGmZDpZ_RE_248_293.avi,A woman is chopping up herbs
dQmaVQZz7EE_1_18.avi,A little boy is playing an electric guitar
BVjvRpmHg0w_231_250.avi,Two women are cooking meat inside a wok
omGWjiwxcTE_18_23.avi,Two men are fighting
MrMG15y3rWU_5_13.avi,A frog is biting a persons finger
eroAmLZ85DI_28_35.avi,A person is sharpening a pencil with a knife
WTf5EgVY5uU_121_135.avi,A woman is pouring ingredients into a frying pan
m1NR0uNNs5Y_57_64.avi,A woman is cutting an onion in half
otLEUwHao_E_140_151.avi,A man is singing
57C93mpt6Xo_358_368.avi,A woman is applying face makeup
7s0AXJtLL0Y_57_61.avi,A cat is walking on a floor
0sUL0KCIc48_15_25.avi,A dog is jumping in snow
o_mWZWcm2r4_47_54.avi,A girl is riding a bicycle
0hyZ__3YhZc_289_295.avi,A man is adding something to a cooking bowl
fMXfphSi6Yw_7_12.avi,A gymnast is falling on the balance beam
2YhDTpzxd3c_45_49.avi,A man is doing pull ups
KPPCwmU5OHQ_480_486.avi,A man is stirring soup
nHZsE7T7hwI_13_23.avi,A potato is being grated
hJFBXHtxKIc_163_168.avi,A man is adding some spice to a bowl
Ya-MkA187c8_36_45.avi,A woman is playing an electric guitar
nrZyPuRd5pU_85_92.avi,A cat plays
ZbtpcGi2DWY_56_62.avi,A polar bear is walking on ice
JsD6uEZsIsU_45_58.avi,A man is playing a guitar
XEOH3t5AYY0_22_29.avi,A man is riding a bicycle
yg4aNiO1JnI_111_114.avi,A dog is jumping on a trampoline
XZ0Ch_ClBfo_120_127.avi,People are playing at the beach
IhwPQL9dFYc_171_175.avi,A woman is adding ingredients to a pan that is simmering on a stove
s_ldnx8_etY_32_54.avi,A whisk is spinning in a bowl
tHLiYTS9Iz8_1_16.avi,Two men are boxing
4QYPZM01xFE_14_26.avi,A person is peeling an onion
ht2oIYBSoI0_9_21.avi,A woman is riding a horse
GPT4vUwlrXY_1_10.avi,A boy is looking at a calendar
8MVo7fje_oE_180_185.avi,A man is eating spaghetti
SaYwh6chmiw_15_40.avi,A train is moving down the tracks
IiTzJQE67FA_74_86.avi,A band is <UNK> displayed in the shadows on the wall
BIqVvRh_cEY_143_149.avi,A boy is running
gWRRHV7DLV0_21_31.avi,A man is stacking pumpkins
cFzSEIGrEfA_0_24.avi,A person is removing the scales from a fish is body
-_hbPLsZvvo_5_8.avi,A dog is barking
4kQnrKvOTNg_15_24.avi,A puppy is climbing down a staircase
0lh_UWF9ZP4_148_155.avi,A woman is preparing shrimps to cook
io2dbV-Qbus_215_247.avi,A man is making pancakes
GnwKcpfr_ng_47_57.avi,A man is reporting the news
x1i0UOssll8_141_151.avi,A shark is stealing someones fish
KPPCwmU5OHQ_56_62.avi,A man opens a can
BvHnDAsMtUA_0_13.avi,A cat is playing with a toy mouse
fd7Ky1lEPT8_40_50.avi,A person is cutting an eggplant into pieces
VLBsAPZ2DDE_34_41.avi,A dog knocks over a boy twice
-_hbPLsZvvo_19_26.avi,A person is slicing a cucumber
pFSoWsocv0g_8_17.avi,Two puppies are playing
C1MNCR1o9lU_0_7.avi,A woman is feeding a baby
_KMoC6ZdeXs_10_16.avi,A man is playing a guitar
1qU-kF-km1Q_6_16.avi,A man is talking with a puppy in hand
27hs9W89FuI_0_10.avi,A soccer player scores a goal
WEJfT-oB4v4_20_35.avi,A puppy is playing in front of a mirror
klFyrnrUSck_79_85.avi,A person is breading pork chops
vMoOpQQy6sI_22_55.avi,Two girls are dancing
v7NpKUVqjpI_23_40.avi,An elephant kicks a soccer ball
0piwbTivpDg_10_40.avi,A man is brushing his hair
UXs3eq68ZjE_508_513.avi,Someone is sprinkling seasonings into a bowl
YJ2aGe7CLBo_25_35.avi,A boy is playing on a toy phone
fGc6_D0JEIQ_31_46.avi,Three men in towels are dancing
Z10_CDPQKKs_1_6.avi,A boy is jumping on a pogo stick
6sKdTbRkahM_6_12.avi,A man is cutting a pineapple
UXs3eq68ZjE_194_200.avi,A man is cracking eggs
fJr2evLANsE_0_10.avi,A turtle is trying to play with a cat
jlahRlo4jlU_30_36.avi,A man is walking down a path
E4k0Aylzdyo_97_104.avi,A woman is taking a man on the motorcycle
yyxtyCaEVqk_329_360.avi,A man is putting seasonings on sliced carrots
xxHx6s_DbUo_32_36.avi,A man is running
PeUHy0A1GF0_74_77.avi,A person is cutting cabbage leaf
bQJQGoJF7_k_120_126.avi,A man is stirring seasoning mix in a bowl
_7nP9z6T9m8_11_17.avi,A man on a bike crashes into a road sign
MW21lp833Vo_8_16.avi,Two men are playing chess
_WRC7HXBJpU_414_425.avi,A man is adding water to a pan
KIEWo_xJ5nU_0_7.avi,A baby panda is getting its heart listened to
kSzS_lFtJDk_55_70.avi,A police car is <UNK> a car to spin out
7_XASfcYdBk_3_13.avi,A man is playing guitar
p69d3UBdpR8_98_109.avi,A girl is putting on eyeliner
-_hbPLsZvvo_211_219.avi,A woman is pouring eggs into a frying pan
DJWmm_Q9WvY_1_25.avi,A cow is eating grass
B7mP4zoDMwM_0_17.avi,A cat is watching dominoes fall
tYQ7O6V0Fvk_20_55.avi,A young boy is playing a guitar
ZdNP0dXCx2I_78_90.avi,A woman is driving with a man
30GeJHYoerk_63_75.avi,A person is spinning a pencil in their hand
wgrrQwLdME8_66_74.avi,A toddler wearing a diaper is playing a guitar
u9prcUCHlqM_235_241.avi,A man is taking a picture of the ocean
QA_JTtM1hKA_5_15.avi,A man is playing a guitar
4D1o4FC8YbA_207_216.avi,A woman is dancing
SULWQEAErKw_13_26.avi,A turtle is walking on some grass
b4mJ3AQc-ag_30_34.avi,A woman is shredding <UNK> chicken
7OGizkf_JEo_191_194.avi,A man is running on a rope
2YhDTpzxd3c_98_101.avi,A man is hitting another man with <UNK> of wood
ruNrdmjcNTc_0_5.avi,An american flag is waving
JhCvLmf9yr0_46_50.avi,A woman is slicing a lemon
WeOU0Iba1Xg_1_30.avi,A man is riding a horse
xb-Nacm-pKc_78_82.avi,A man is singing and playing a guitar
1N_Ic2pBM1o_2_23.avi,A woman is singing and playing the guitar
PuQVs2Ch1LY_5_15.avi,A girl is playing the flute
HzYtvOYOEoU_21_32.avi,A group of women dance together in a line
WTf5EgVY5uU_66_75.avi,A person is slicing a garlic into pieces
5XxshEdcfAM_85_100.avi,A man is walking up a wall to the ceiling
e-j59PqJjSM_163_173.avi,A man is cutting an onion
lexLAjh8fPA_27_31.avi,Doctors <UNK> to an injured man lying on a gurney
GnwKcpfr_ng_10_20.avi,A man and woman are reporting the news
8MVo7fje_oE_139_144.avi,A man is draining water from some cooked pasta
QhRqJp-CgEs_7_14.avi,A woman is lying in an <UNK>
i2GgBwlwV0c_24_31.avi,Milk is being poured on top of ice cream and strawberries in a blender
iTA0rWPE4nY_17_23.avi,A man is drying his hands on a towel
8MVo7fje_oE_130_136.avi,A man is draining pasta water into the sink
PugziVUikEg_117_140.avi,A woman is plucking her eyebrows
X7sQq-Iu1gQ_12_22.avi,A man is singing
TPhpsIK7pDc_25_32.avi,A hedgehog is sniffing and looking at the camera
UhI-p6AysWY_25_30.avi,A cat is licking its lips
6RlYLTU5gvM_18_24.avi,A toy train is moving
wpUT0DNB3qs_9_19.avi,A loris is eating its food
Zoz0HcCB1vU_0_10.avi,Dogs are pulling a sled
JXSkYkiKO0I_112_116.avi,A man is playing the drums
j1Z890_Q3so_131_138.avi,A woman is stirring a slurry
4t5POXt2e68_5_11.avi,A baby is laughing and falls over
b24_bb57PPk_631_637.avi,A man is serving food to other men
lR8RrUBhCQg_5_15.avi,A man is playing the trumpet
rq2p5ML8-WI_63_69.avi,A man puts a necklace on a woman
suj4VNfZz5E_33_50.avi,A man is slicing carrots
h0JvF9vpqx8_213_223.avi,A man is putting sugar cubes into some tea
6ZhKOK08tgM_45_49.avi,Three men are jumping off a wall
V4q5dQmpxIE_20_30.avi,A boy is playing the trumpet
YmXCfQm0_CA_68_75.avi,A man is carrying a tree branch
eKtsMfmQ_0s_61_68.avi,A man is mixing flour to make dough
MJNStEgDKXU_3_10.avi,A dog is barking
z1PEyzk4ADU_8_18.avi,A man is playing an instrument
hPyU5KjpWVc_0_35.avi,A man is lighting a cigarette lighter
0lh_UWF9ZP4_191_197.avi,A person is cutting a piece of fish into slices
ZxqkAGNyo8A_12_22.avi,A small girl seated on the bed is holding a mini piano and is trying to play it
0lh_UWF9ZP4_82_87.avi,A woman is whisking eggs
EVqc7e8JCco_5_15.avi,Two zebras are playing
Gh4Beb8StFM_29_50.avi,A man is dancing on a stage
yYA7YXIKbg4_9_14.avi,A dog is walking on a treadmill
BVy9SQI5R68_0_7.avi,A small baby lying on the bed on it is <UNK> back and crying <UNK> around on a towel
SzEbtbNSg04_111_117.avi,A person is placing noodles into a pot of boiling water
8D_oQnBPfNo_43_50.avi,A cat is licking itself
qIk_Dz5XE5E_104_109.avi,A group of people throw a mannequin over a cliff
WPG-BIWOrG4_635_640.avi,A man is slicing bread
gqSOvUH_njE_151_155.avi,A man is sliding down an escalator rail
kWLNZzuo3do_228_232.avi,A woman is frying shrimp in a large pan
i3cHNObcEh8_0_10.avi,A cat is eating a piece of watermelon
FH8vgAp4VDU_10_14.avi,A man is walking down some stairs
s20OlIRK340_147_174.avi,A woman is cutting potatoes into small pieces
Pr5LQq42l4M_12_17.avi,A man jumps from a building
swJ0zhVJ8DU_15_21.avi,People are getting off a train
UbmZAe5u5FI_36_40.avi,A woman is squeezing water from cucumber slices with her hands
xfRIRSWy0y0_10_20.avi,A man is tilling the ground
WTf5EgVY5uU_94_98.avi,A woman is salting peas
_O9kWD8nuRU_50_56.avi,A person is slicing a potato
XdB0pVjFYoU_1_8.avi,A person is holding a monkey
21uB8g-jDZI_70_79.avi,A man is riding a small scooter
ghynaoVNwZc_1_20.avi,A car is moving in a parking lot
6t0BpjwYKco_230_240.avi,A woman makes small cuts along the sides of a pork loin
JledeVyklPw_1_6.avi,Two babies are sitting in baby seats
HZ-BuDDmvVk_0_10.avi,A kitten is playing with a ball of yarn
rw9h_574HxE_59_66.avi,A man and a woman are walking in the woods
klFyrnrUSck_63_73.avi,A woman is coating a pork chop in flour
UXs3eq68ZjE_313_318.avi,Someone is pouring milk into a pan
xgIIcPSh4EU_0_6.avi,A boat is <UNK> along the water
DN7jwyL1Xgg_1_19.avi,The shuttle is soaring through space
_xf24TYgbuY_14_20.avi,A person is putting sheets of paper towels on a paper plate
lB1UPJ4leqs_1_6.avi,A girl is waking up
jTaLGh_MKCM_5_20.avi,A man is talking
WTf5EgVY5uU_104_108.avi,A woman is mixing eggs in a bowl
M4It3DrhbE0_13_22.avi,A kitten is playing with a rabbit
aQWCKcg0VRU_321_339.avi,A man is stirring chocolate in a huge bucket
p69Q8lTkZTc_21_29.avi,A man is hitchhiking
5U3xz9Ovmhk_99_105.avi,A man is chopping herbs
-8y1Q0rA3n8_108_115.avi,A man slices a soda bottle with a sword
kWLNZzuo3do_192_196.avi,A person is slicing a shrimp
EPgQ9QwbsLE_16_23.avi,A frog is biting a finger
ZDoy9S82ETA_5_15.avi,A car is climbing into a hill
rw9h_574HxE_13_18.avi,A man and woman are eating at a table
uH8ObB_dyOk_159_166.avi,Two women are shopping
fEsrO_poIUg_161_168.avi,A man is putting a knife to a machine
-8y1Q0rA3n8_95_102.avi,A man with a sword stabs a target
JMUAylpXzG0_45_62.avi,A woman is cutting a cake
iwpnUHFhjWc_84_94.avi,A woman is dancing
-_hbPLsZvvo_18_25.avi,A woman is slicing a cucumber
o4pL7FObqds_243_263.avi,A person is riding a motor cycle on the road
ZdlG8fjGJlo_78_87.avi,A person is cutting vegetables
xxHx6s_DbUo_240_248.avi,A man is kicking <UNK> of water
uZEGu-TA2cU_42_58.avi,A cartoon dog is riding a bike
krAk8WPZRL4_207_212.avi,A car is burning
6r5DmFa5ZR8_51_58.avi,Two foxes are eating food
kEGmZDpZ_RE_295_330.avi,A woman is cutting garlic from plant
hJFBXHtxKIc_204_209.avi,A person is pouring wine into a pot
dtn0PuxgfkM_0_5.avi,A man is pushed off a boat by another person
5l6acVf12S4_7_13.avi,A dog is running along a sidewalk
05gNigkqfNU_24_32.avi,A person is chopping potato slices with a knife
q-JHcsqJXWY_0_8.avi,A panda is lying on logs
JnNe61UZsdM_42_51.avi,A woman is dancing
-wa0umYJVGg_168_176.avi,A woman is placing green vegetables in a pot of boiling water
SzEbtbNSg04_70_85.avi,A person is smashing and cutting garlic cloves
WTx-K045yQM_85_98.avi,A person is slicing a tomato
GopEjCCu2jo_2_9.avi,A baby is smiling
PeUHy0A1GF0_62_66.avi,A woman is cutting meat
4PcL6-mjRNk_47_55.avi,A dog is playing with a tennis ball
6t0BpjwYKco_105_110.avi,A woman is pouring a yellow mixture on a stove
xxHx6s_DbUo_49_56.avi,A man is exercising
ybVb3t560oY_0_9.avi,Two rabbits are fighting
AjZ-R3LFMzo_5_10.avi,A man is performing stunts with his motor bike
lc9bA-hvqHU_1_6.avi,A man is bowling
XzCcRzEa83U_39_46.avi,A goose is attacking a man
-rkErLY0rRc_26_35.avi,A woman is cutting flowers
uiLr9bdOL0M_23_30.avi,A bird picks up a glass with its beak and moves it into a bowl
1QVn0FffExM_14_24.avi,A lion is lying on the ground
qPXynwa_2iM_15_25.avi,A dog is running through the water
_WRC7HXBJpU_395_401.avi,A man is stirring rice in a saucepan
ZsrPKtx0qyg_7_15.avi,A puppy is wagging its tail
GY5Dl00LrEI_2_13.avi,A woman is shooting a shotgun
YXixZrSxefk_49_59.avi,A person is placing potatoes in a bowl
8MVo7fje_oE_108_113.avi,A man is putting a dish of liquid in a microwave
qNjeEx92rTA_281_299.avi,A person is mixing ingredients for making a cake
vE1gvaM3iAs_39_46.avi,A person is cleaning a cd
Els1Cclg_sk_4_15.avi,A man is lifting a car
HDcIB1e9s5A_28_34.avi,A man and woman are dancing
hJFBXHtxKIc_225_230.avi,A man is pouring a can of tomato sauce into a pan of sausages
m1NR0uNNs5Y_123_129.avi,A person is slicing an onion
JIoiUNOXGaI_34_41.avi,A woman is washing a bowl
gbW9f8xydks_0_10.avi,Two loris are eating food
DKZg4kIEa0A_31_36.avi,A boy is skating
Uc63MFVwfrs_355_372.avi,A person is slicing a potato
dJ3ba9zwx6c_5_15.avi,A person is playing the piano
00jrXRMlZOY_0_10.avi,A person tickles a toad
-wa0umYJVGg_117_123.avi,A woman is peeling eggs
X0UJaprpxrk_18_26.avi,A helicopter with two people inside has landed on a water body
OaBmAg6gz30_4_18.avi,A person is slicing a cucumber
Je3V7U5Ctj4_504_511.avi,A man is chopping an onion
9LHg5RUGukI_63_68.avi,A man is taking <UNK> toaster scrambles out of a package
EdrZtaBUXIo_25_29.avi,A pumpkin is smoking
-_hbPLsZvvo_323_328.avi,A woman is preparing a food
gbUhorqLCzU_10_23.avi,An elephant is dancing
O2qiPS2NCeY_2_18.avi,A bird is eating
PQbkdRbir0M_45_53.avi,A girl is scooping the pulp of half an avacado with a spoon and putting it inside a blender
kWLNZzuo3do_38_47.avi,A woman is slicing some vegetables
Rq_VfjGH7kg_104_110.avi,A man and woman are riding on a motor bike
PeUHy0A1GF0_105_112.avi,A woman is cutting up some octopus
0vmoZEaN_-o_4_12.avi,A cat is playing with a watermelon
NaX51emUDn4_0_20.avi,A cat is watching water pouring into its bowl
GPyFZMJ5Dow_56_70.avi,A man is mixing ground beef in a bowl
-pUwIypksfE_13_23.avi,A panda is climbing
mCrRHP4LFmo_24_40.avi,Men are playing soccer
R8FDJgVW3Vc_0_4.avi,A woman is tapping her fingers on a table
5CS4nLI2ZX8_50_59.avi,Two elephants are pushing a car
5fq9iIxxA1s_12_27.avi,Two boys are talking to each other through a barbed wire fence
ACOmKiJDkA4_175_182.avi,A woman wraps a ball of rice in sea <UNK>
3n_Kqak2JdA_48_71.avi,A man is billing at the cash counter and handing over the <UNK> to a <UNK> at the store
zfQOH4UGU_I_1_10.avi,Dogs are barking
yPNFVj-pISU_105_115.avi,A man in a <UNK> costume is hitchhiking
YXixZrSxefk_17_48.avi,A man is slicing a potato
btuxO-C2IzE_64_72.avi,Two men are hugging a lion
pGCRurvXQGM_45_56.avi,A man is riding a scooter
WTf5EgVY5uU_218_236.avi,A woman is scrambling eggs in a skillet using chopsticks
XzCcRzEa83U_1_8.avi,A monkey pushes another monkey
K1ZM0LSLVw8_488_494.avi,A man is cutting a cucumber into <UNK> size cubes with a knife
kquB3rIgfGk_640_645.avi,A man is drinking water from the glass
lFdg5CWMTt0_24_28.avi,A man hits his finger with a hammer and <UNK> angrily
O06WXS_XZN0_0_6.avi,A man is petting a dog
g2IYQq7IkXc_124_132.avi,Polar bears are fighting each other
JktNQQnLblQ_4_9.avi,A cartoon woman is flipping a pancake in a skillet
BtQEY2SL4g4_126_132.avi,Two helicopters are flying and the rotors touch causing them both to crash
IytNBm8WA1c_63_67.avi,A person throws a cat on the ceiling
Yh2N6ZtRBdU_110_120.avi,A man is holding a woman
E6sqA9QtV5I_195_201.avi,A man and woman are kissing
R24RktgUi-s_5_15.avi,A soccer player kicks the ball into the goal
Qp-k0H93iJE_35_39.avi,A cricket player hits the ball
6t0BpjwYKco_53_59.avi,A woman is slicing a vegetable
sm0OYD0NSbQ_51_59.avi,A man is talking
rlQ2kW-FvMk_66_79.avi,A man is exercising
buJ5HDCinrM_150_166.avi,A woman is applying makeup to her face
nLvX-erABqY_67_72.avi,Two cartoon rabbits kiss
_txL575S_OA_13_23.avi,A herd of zebras graze in the savannah
hJuqBDw_TT4_105_112.avi,People are dancing
BVjvRpmHg0w_121_130.avi,A woman is stirring meat in a bowl
fkONJEgTNJY_25_35.avi,A dog is playing in water
qhknaG9ifbs_122_127.avi,A man is hitting a block of ice with a sword
IiIiY6o-C9k_49_55.avi,A man is opening a box and taking out paper
HO_ovIrLWfQ_1_11.avi,A man is rowing a boat
K1ZM0LSLVw8_481_487.avi,A man is slicing a cucumber
ok4cM6WTA5E_142_150.avi,A person is adding shredded cheese to a pot
fnpp8v9NbmY_181_188.avi,A woman is preparing flour to cook something
DBvSfds3FH4_84_88.avi,A woman is rolling out dough on a floured surface with a large wooden rolling pin
x_7BrCQdVUs_172_177.avi,A woman is waking a man
_ZwwKOzpt2I_69_76.avi,A person is cutting a piece of meat
nBFhvrAOFqY_23_29.avi,A monkey is riding on a bus
_O9kWD8nuRU_25_35.avi,A woman is cutting a vegetable
Cxxx6wJ1jNo_0_10.avi,A person is holding a newborn kitten
4Tn5S48sCwg_110_118.avi,A woman is bathing a baby
fr9H1WLcF1A_256_261.avi,Two men are playing ping pong
6owu8Mow0_g_384_389.avi,A man puts a pizza into an oven
LEz0puaKNTk_38_48.avi,A woman is kneading dough in a glass bowl
zTn-nNj5Bng_8_19.avi,A woman is riding a horse
gyOVZz7kXyM_1_10.avi,A man is brushing a cat
YS1mzzhmWWA_9_16.avi,A man is peeling a carrot
0lh_UWF9ZP4_21_26.avi,A woman is slicing ginger
kWLNZzuo3do_145_151.avi,A woman is peeling shrimp
bSrpvMSuhPM_17_31.avi,A man and woman are talking
UXs3eq68ZjE_382_387.avi,A person is adding sugar in the pan
TZ860P4iTaM_11_20.avi,A cat is playing a piano
BVjvRpmHg0w_47_51.avi,A woman is pouring sauce on a bowl of beef
LQ-jv8g1YVI_1_6.avi,A cat is riding on a roomba
30GeJHYoerk_80_85.avi,A man is rollerblading through cones
IEQyCcageGg_99_126.avi,The <UNK> of rugby are demonstrated through an animated version of two teams playing the game
kWLNZzuo3do_56_62.avi,A woman pours water onto mushrooms
_OBlgSz8sSM_15_32.avi,A baby is biting a boy is finger
nBFhvrAOFqY_89_103.avi,A monkey takes his shirt off
lKADopH3qFY_0_10.avi,A cat is playing with a ferret
DIebwNHGjm8_133_148.avi,A woman is riding a jet ski
zr9OeyfLPPY_4_9.avi,A toy fish is swimming
WPG-BIWOrG4_755_761.avi,A man is cutting a frozen tube of ground meat with a knife
pdrBPJYfTC8_33_39.avi,The cartoon people on mugs moved by themselves
62I8I4sCPPQ_12_30.avi,A man is jumping backwards into the water below
PCXHuseKwDc_68_76.avi,A woman is knitting
D9I1Z6O_mbw_112_119.avi,A man and woman is riding on a bike
pfQPRXcihkI_135_144.avi,A person is peeling a potato with a potato peeler
j7xz1nos-xc_10_20.avi,A little boy is playing a piano
UXs3eq68ZjE_209_214.avi,A man is adding some sauce to cracked eggs
0vmoZEaN_-o_5_21.avi,A cat plays with a watermelon
6owu8Mow0_g_302_307.avi,A man is putting cheese on a pizza
kWLNZzuo3do_31_37.avi,A woman is opening a package of sushi
xtbsD3PUua4_174_185.avi,A woman is cutting a mango
kWLNZzuo3do_25_32.avi,A woman is cutting herbs
74tRCYS_534_49_57.avi,A man lays a <UNK> on the ground
JnNe61UZsdM_78_88.avi,The lady danced in the living room
Kms3EXosNS0_8_17.avi,A man is peeling an apple
0NPtAv3_uVI_46_54.avi,A woman is water skiing
wNv74rvkAw8_30_40.avi,Five kittens are eating from dishes
hW8TKz2Aea4_40_50.avi,A person is washing a hedgehog
zH4v_DClIoc_3_28.avi,A man is shooting at targets
i3fd4nE8OCI_174_181.avi,Two men are fighting with each other
Lyp7MiaCXNE_114_120.avi,A person puts water drops on a skillet
dZBIdRGKRhM_13_32.avi,Two men are walking through a nightclub
gGDtPJzh_0s_30_45.avi,A person is spreading butter onto a piece of bread
OCcy9TDRGKo_41_51.avi,A person is slicing bread
IpHJffM3G1c_412_418.avi,A man is slicing bread
4UOVKok7j1U_1_8.avi,A man is playing a guitar
kquB3rIgfGk_197_202.avi,A man is pouring orange juice into a pitcher
ok4cM6WTA5E_178_184.avi,A person is pouring pasta into a pot of tomato sauce
P6eo3LULuuc_1_11.avi,A car is driving down a winding road
ItFqogTmAvQ_240_246.avi,A man and a woman are riding a motorcycle
bQJQGoJF7_k_162_169.avi,A person is pouring marinade in a bag of chicken
o2X6UCaNqKA_27_36.avi,A man is running and shooting at targets
nd0ToNwccl4_12_17.avi,A man is talking
EjAoBKagWQA_132_145.avi,Two robots are kissing
-_hbPLsZvvo_269_275.avi,A person removes pieces of food from a pot of hot oil
EwTZ2xpQwpA_14_21.avi,A man is singing
O9yLRzpPp44_36_55.avi,A woman is applying mascara
4s_0-zIWEog_1_15.avi,A man is eating cereal
1_6V30igzIk_5_15.avi,A slow loris is walking
cSDkshD2ME0_11_14.avi,A man is shooting another man
YmXCfQm0_CA_50_57.avi,Two men are pushing loaded carts through the forest
l5JJ2n2ggiQ_319_327.avi,A man is lifting big rocks
HJHPB_Y8GZE_22_28.avi,A dog is barking at itself in a mirror
77iDIp40m9E_119_123.avi,A cat jumps out of a toddler
60x_yxy7Sfw_1_7.avi,A man is looking at a computer
AE9UaQwum8c_0_10.avi,A person is petting a monkey
IiIiY6o-C9k_59_64.avi,A man is removing something from a package
G_hxdUG6QXE_23_28.avi,A man is singing and playing a guitar
h0JvF9vpqx8_36_42.avi,A woman is tumbling backwards off a mushroom and downstairs
0hyZ__3YhZc_598_603.avi,A man is blowing on a fork full of hot food to cool it down
x68Djm_Q0GA_0_10.avi,A man and woman are riding a motorcycle
SzEbtbNSg04_71_93.avi,A person is chopping garlic into small pieces
yNy9jTeolUk_8_12.avi,A moose drinks from a water sprinkler
LLkehH86ABY_30_36.avi,A young man is playing a guitar
C12BRGGcd5E_101_117.avi,A woman is washing her hands
64Xn9edeWRA_0_11.avi,A cat is swinging from a ceiling fan
cCmnN96zIeQ_14_24.avi,A man dances on a bench
D9I1Z6O_mbw_141_146.avi,A man and a woman are walking in the woods
j2Dhf-xFUxU_20_29.avi,A person is slicing a tomato
Sg5rTYrkpnU_35_48.avi,A man is pushing a van
mmSQTI6gMNQ_15_21.avi,Two men are walking outside
sMscRb9TcQE_146_161.avi,A police officer handcuffs an old woman
pqTWUzehCUM_42_47.avi,Two men sign to us as we drive by and two boys skateboard
gCra4qOrjFw_1_17.avi,A soldier is firing two <UNK> automatic weapons
UgUFP5baQ9Y_0_10.avi,Three women are dancing
FOOM-wA2rOY_77_86.avi,A man is attacking a woman
s-dSFyz_5Ww_13_23.avi,Two women are wrestling
5dZ8PXABC30_14_20.avi,A person on a gurney is taken into a hospital
m1NR0uNNs5Y_104_110.avi,A person with a knife is slicing an onion
PeUHy0A1GF0_51_55.avi,A woman is pulling dough of a plate
aJoDt4DMkFU_118_124.avi,A woman is sewing
QsvBYKaCXEc_5_15.avi,A shark is swimming through water
W8l_ezoU8Lc_55_70.avi,Two men are playing guitars
nPj6EcVGoUY_7_15.avi,A dog is playing with a fly
2MCpA01Sn_c_75_82.avi,A deer jumps the fence into a backyard
gHyXstpe_N8_95_100.avi,A man opens a pizza box
nZSFn51l3hc_318_326.avi,A person is cutting fat from some ribs
Sj6GSmDpNDw_0_12.avi,A man and woman are dancing
kWLNZzuo3do_167_181.avi,A woman is preparing shrimps to cook
ifS2nXfCyYo_4_34.avi,A guinea pig is eating a carrot
clKtfGBVI1I_15_28.avi,A man is talking
oeaVXK2GAyc_4_21.avi,A little girl is talking on the phone
Ugb_uH72d0I_8_17.avi,A man is playing a guitar
H9Oplnr8WcE_24_34.avi,A person is surfing on sea
ggic669elLM_200_215.avi,A man is talking to a puppet
0lh_UWF9ZP4_50_60.avi,A woman is adding and stirring in three different ingredients into a bowl of cooked white rice
zMg9dChF97A_12_38.avi,A man is slicing a potato
Lr8ds5iY5uk_8_15.avi,A man is speaking at a podium
qDjtN7xxNr4_44_51.avi,Two men are fighting
6t0BpjwYKco_240_247.avi,A woman is coating a pork chop
VahnQw2gTQY_298_305.avi,A person with a knife is slicing a pepper
_O9kWD8nuRU_45_49.avi,A woman is peeling a potato
zYcY4mjLpxU_104_118.avi,The bridesmaids had a tea together
hEOGZoYSvT4_82_86.avi,A girl falls down
-wa0umYJVGg_100_115.avi,A woman is boiling two eggs
UxhKb-zZoWE_0_15.avi,Two sumo wrestlers are wrestling
tYh4iDFgmEE_10_14.avi,A man is eating a pizza
QsC8__3lwO0_50_60.avi,A person is seasoning some quail in a bowl
ACOmKiJDkA4_49_54.avi,A person is chopping food
PTxHJMM6hHE_0_15.avi,A boy is playing a video game
0lh_UWF9ZP4_157_160.avi,A woman is putting sticks into shrimp
lb8J2zCQTlo_3_8.avi,A person is slicing meat with a knife
05gNigkqfNU_25_34.avi,A person is chopping potatoes
o4pL7FObqds_72_78.avi,A man is racing with his motorcycle
xxHx6s_DbUo_173_177.avi,A man is breaking boards
